Index,Frequency,Percentage,Word,Desc,Code,Translit,Len,RuUpper,RuUpperLen,RuSymbols
14150,4.71,89.85,плантация, сущ неод ед жен им ,154802,PLANTATSIJA,11,ПЛАНТАЦИЯ,9,True
14151,4.71,89.85,срабатывать, гл несов пер/не инф ,96192,SRABATYVAT',11,СРАБАТЫВАТЬ,11,True
14152,4.71,89.85,взбить, гл сов перех инф ,68108,VZBIT',6,ВЗБИТЬ,6,True
14153,4.71,89.85,зорко, нар опред кач ,200515,ZORKO,5,ЗОРКО,5,False
14154,4.71,89.85,нахал, сущ одуш ед муж им ,134318,NAHAL,5,НАХАЛ,5,True
14155,4.71,89.85,отравлять, гл несов перех инф ,62383,OTRAVLJAT',10,ОТРАВЛЯТЬ,9,True
14156,4.71,89.86,всласть, нар опред спос ,199530,VSLAST',7,ВСЛАСТЬ,7,True
14157,4.71,89.86,хомут, сущ неод ед муж им ,143184,HOMUT,5,ХОМУТ,5,False
14158,4.71,89.86,юбилейный, прл ед муж им ,121795,JUBILEJNYJ,10,ЮБИЛЕЙНЫЙ,9,True
14159,4.71,89.86,отпить, гл сов перех инф ,82815,OTPIT',6,ОТПИТЬ,6,True
14160,4.71,89.86,белковый, прл ед муж им ,101184,BELKOVYJ,8,БЕЛКОВЫЙ,8,True
14161,4.71,89.86,неуязвимый, прл ед муж им ,110836,NEUJAZVIMYJ,11,НЕУЯЗВИМЫЙ,10,True
14162,4.71,89.86,брод, сущ неод ед муж им ,23331,BROD,4,БРОД,4,True
14163,4.71,89.86,средневековье, сущ неод ед ср им ,45023,SREDNEVEKOV'E,13,СРЕДНЕВЕКОВЬЕ,13,True
14164,4.71,89.86,растекаться, гл несов непер воз инф ,194292,RASTEKAT'SJA,12,РАСТЕКАТЬСЯ,11,True
14165,4.71,89.86,щедрость, сущ неод ед жен им ,22443,SCHEDROST',10,ЩЕДРОСТЬ,8,True
14166,4.71,89.86,раис, сущ одуш ед муж им ,4151002,RAIS,4,РАИС,4,True
14167,4.71,89.86,переделывать, гл несов пер/не инф ,83957,PEREDELYVAT',12,ПЕРЕДЕЛЫВАТЬ,12,True
14168,4.71,89.86,стоячий, прл ед муж им ,56219,STOJACHIJ,9,СТОЯЧИЙ,7,True
14169,4.71,89.86,молодожен, сущ одуш ед муж им ,133757,MOLODOZHEN,10,МОЛОДОЖЕН,9,True
14170,4.71,89.86,сипло, нар опред кач ,205307,SIPLO,5,СИПЛО,5,True
14171,4.65,89.86,натереть, гл сов перех инф ,172509,NATERET',8,НАТЕРЕТЬ,8,True
14172,4.65,89.86,статный, прл ед муж им ,117981,STATNYJ,7,СТАТНЫЙ,7,True
14173,4.65,89.86,прикрыться, гл сов непер воз инф ,189639,PRIKRYT'SJA,11,ПРИКРЫТЬСЯ,10,True
14174,4.65,89.86,позвонок, сущ неод ед муж им ,137091,POZVONOK,8,ПОЗВОНОК,8,True
14175,4.65,89.86,новенький, прл ед муж им ,52704,NOVEN'KIJ,9,НОВЕНЬКИЙ,9,True
14176,4.65,89.86,шпионаж, сущ неод ед муж им ,143658,SHPIONAZH,9,ШПИОНАЖ,7,True
14177,4.65,89.87,стартовый, прл ед муж им ,56139,STARTOVYJ,9,СТАРТОВЫЙ,9,True
14178,4.65,89.87,негодовать, гл несов непер инф ,79636,NEGODOVAT',10,НЕГОДОВАТЬ,10,True
14179,4.65,89.87,отблагодарить, гл сов перех инф ,82124,OTBLAGODARIT',13,ОТБЛАГОДАРИТЬ,13,True
14180,4.65,89.87,чмокнуть, гл сов пер/не инф ,99423,CHMOKNUT',9,ЧМОКНУТЬ,8,True
14181,4.65,89.87,производный, прл ед муж им ,114764,PROIZVODNYJ,11,ПРОИЗВОДНЫЙ,11,True
14182,4.65,89.87,видывать, гл несов перех инф ,68452,VIDYVAT',8,ВИДЫВАТЬ,8,True
14183,4.65,89.87,отлучиться, гл сов непер воз инф ,188419,OTLUCHIT'SJA,12,ОТЛУЧИТЬСЯ,10,True
14184,4.65,89.87,беспризорник, сущ одуш ед муж им ,126812,BESPRIZORNIK,12,БЕСПРИЗОРНИК,12,True
14185,4.65,89.87,разжечь, гл сов перех инф ,174985,RAZZHECH',9,РАЗЖЕЧЬ,7,True
14186,4.65,89.87,созерцание, сущ неод ед ср им ,44729,SOZERTSANIE,11,СОЗЕРЦАНИЕ,10,True
14187,4.65,89.87,трахнуть, гл сов пер/не инф ,97067,TRAHNUT',8,ТРАХНУТЬ,8,True
14188,4.65,89.87,длинноногий, прл ед муж им ,103961,DLINNONOGIJ,11,ДЛИННОНОГИЙ,11,True
14189,4.65,89.87,близлежащий, прл ед муж им ,47272,BLIZLEZHASCHIJ,14,БЛИЗЛЕЖАЩИЙ,11,True
14190,4.65,89.87,сокрушаться, гл несов непер воз инф ,193715,SOKRUSHAT'SJA,13,СОКРУШАТЬСЯ,11,True
14191,4.65,89.87,вердикт, сущ неод ед муж им ,1206248,VERDIKT,7,ВЕРДИКТ,7,True
14192,4.65,89.87,изоляция, сущ неод ед жен им ,148868,IZOLJATSIJA,11,ИЗОЛЯЦИЯ,8,True
14193,4.65,89.87,различаться, гл несов непер воз инф ,194441,RAZLICHAT'SJA,13,РАЗЛИЧАТЬСЯ,11,True
14194,4.65,89.87,втянуться, гл сов непер воз инф ,186154,VTJANUT'SJA,11,ВТЯНУТЬСЯ,9,True
14195,4.65,89.87,намотать, гл сов перех инф ,78914,NAMOTAT',8,НАМОТАТЬ,8,True
14196,4.65,89.87,самогонка, сущ неод ед жен им ,157524,SAMOGONKA,9,САМОГОНКА,9,True
14197,4.65,89.87,веселенький, прл ед муж им ,102028,VESELEN'KIJ,11,ВЕСЕЛЕНЬКИЙ,11,True
14198,4.65,89.87,перемешать, гл сов перех инф ,84293,PEREMESHAT',11,ПЕРЕМЕШАТЬ,10,True
14199,4.65,89.88,сцепиться, гл сов непер воз инф ,190878,STSEPIT'SJA,11,СЦЕПИТЬСЯ,9,True
14200,4.65,89.88,обоснование, сущ неод ед ср им ,41009,OBOSNOVANIE,11,ОБОСНОВАНИЕ,11,True
14201,4.65,89.88,укромный, прл ед муж им ,56954,UKROMNYJ,8,УКРОМНЫЙ,8,True
14202,4.65,89.88,повсеместно, нар опред кач ,203971,POVSEMESTNO,11,ПОВСЕМЕСТНО,11,True
14203,4.65,89.88,рубрика, сущ неод ед жен им ,17259,RUBRIKA,7,РУБРИКА,7,True
14204,4.65,89.88,мутно, нар опред кач ,201431,MUTNO,5,МУТНО,5,False
14205,4.65,89.88,борзый, прл ед муж им ,101583,BORZYJ,6,БОРЗЫЙ,6,True
14206,4.65,89.88,влажность, сущ неод ед жен им ,3143,VLAZHNOST',10,ВЛАЖНОСТЬ,9,True
14207,4.65,89.88,приселить, гл сов перех инф ,174618,PRISELIT',9,ПРИСЕЛИТЬ,9,True
14208,4.65,89.88,гангрена, сущ неод ед жен им ,3815,GANGRENA,8,ГАНГРЕНА,8,True
14209,4.65,89.88,топорик, сущ неод ед муж им ,141615,TOPORIK,7,ТОПОРИК,7,True
14210,4.65,89.88,сгодиться, гл сов непер воз инф ,190607,SGODIT'SJA,10,СГОДИТЬСЯ,9,True
14211,4.65,89.88,разоблачать, гл несов перех инф ,92754,RAZOBLACHAT',12,РАЗОБЛАЧАТЬ,11,True
14212,4.65,89.88,отступиться, гл сов непер воз инф ,188521,OTSTUPIT'SJA,12,ОТСТУПИТЬСЯ,11,True
14213,4.65,89.88,охать, гл несов непер инф ,83495,OHAT',5,ОХАТЬ,5,True
14214,4.65,89.88,застежка, сущ неод ед жен им ,6335,ZASTEZHKA,9,ЗАСТЕЖКА,8,True
14215,4.65,89.88,отозвать, гл сов перех инф ,82756,OTOZVAT',8,ОТОЗВАТЬ,8,True
14216,4.65,89.88,губернский, прл ед муж им ,103451,GUBERNSKIJ,10,ГУБЕРНСКИЙ,10,True
14217,4.65,89.88,посвистывать, гл несов непер инф ,87843,POSVISTYVAT',12,ПОСВИСТЫВАТЬ,12,True
14218,4.65,89.88,пониженный, прл ед муж им ,113730,PONIZHENNYJ,11,ПОНИЖЕННЫЙ,10,True
14219,4.65,89.88,всполошиться, гл сов непер воз инф ,186115,VSPOLOSHIT'SJA,14,ВСПОЛОШИТЬСЯ,12,True
14220,4.65,89.89,стрижка, сущ неод ед жен им ,19287,STRIZHKA,8,СТРИЖКА,7,True
14221,4.65,89.89,кладовщик, сущ одуш ед муж им ,131207,KLADOVSCHIK,11,КЛАДОВЩИК,9,True
14222,4.65,89.89,крошить, гл несов пер/не инф ,77415,KROSHIT',8,КРОШИТЬ,7,True
14223,4.65,89.89,жестикулировать, гл несов непер инф ,72642,ZHESTIKULIROVAT',16,ЖЕСТИКУЛИРОВАТЬ,15,True
14224,4.65,89.89,строгий, прл ед муж им ,118190,STROGIJ,7,СТРОГИЙ,7,True
14225,4.65,89.89,земельный, прл ед муж им ,105131,ZEMEL'NYJ,9,ЗЕМЕЛЬНЫЙ,9,True
14226,4.65,89.89,изнеможение, сущ неод ед ср им ,166623,IZNEMOZHENIE,12,ИЗНЕМОЖЕНИЕ,11,True
14227,4.65,89.89,ультиматум, сущ неод ед муж им ,34431,UL'TIMATUM,10,УЛЬТИМАТУМ,10,True
14228,4.65,89.89,исправление, сущ неод ед ср им ,39659,ISPRAVLENIE,11,ИСПРАВЛЕНИЕ,11,True
14229,4.65,89.89,замаскированный, прл ед муж им ,104823,ZAMASKIROVANNYJ,15,ЗАМАСКИРОВАННЫЙ,15,True
14230,4.65,89.89,аллергия, сущ неод ед жен им ,144959,ALLERGIJA,9,АЛЛЕРГИЯ,8,True
14231,4.65,89.89,влить, гл сов перех инф ,68613,VLIT',5,ВЛИТЬ,5,True
14232,4.65,89.89,портиться, гл несов непер воз инф ,192038,PORTIT'SJA,10,ПОРТИТЬСЯ,9,True
14233,4.65,89.89,прерваться, гл сов непер воз инф ,189565,PRERVAT'SJA,11,ПРЕРВАТЬСЯ,10,True
14234,4.65,89.89,вышестоящий, прл ед муж им ,102820,VYSHESTOJASCHIJ,15,ВЫШЕСТОЯЩИЙ,11,True
14235,4.65,89.89,кутить, гл несов непер инф ,77496,KUTIT',6,КУТИТЬ,6,True
14236,4.65,89.89,попивать, гл несов пер/не инф ,87504,POPIVAT',8,ПОПИВАТЬ,8,True
14237,4.65,89.89,донышко, сущ неод ед ср им ,38555,DONYSHKO,8,ДОНЫШКО,7,True
14238,4.65,89.89,выпускаться, гл несов непер воз инф ,195539,VYPUSKAT'SJA,12,ВЫПУСКАТЬСЯ,11,True
14239,4.65,89.89,сибиряк, сущ одуш ед муж им ,139847,SIBIRJAK,8,СИБИРЯК,7,True
14240,4.65,89.89,бон, сущ неод ед муж им ,127034,BON,3,БОН,3,True
14241,4.65,89.89,жижа, сущ неод ед жен им ,5849,ZHIZHA,6,ЖИЖА,4,True
14242,4.65,89.9,непослушный, прл ед муж им ,52319,NEPOSLUSHNYJ,12,НЕПОСЛУШНЫЙ,11,True
14243,4.65,89.9,маслянистый, прл ед муж им ,51064,MASLJANISTYJ,12,МАСЛЯНИСТЫЙ,11,True
14244,4.65,89.9,веселость, сущ неод ед жен им ,2897,VESELOST',9,ВЕСЕЛОСТЬ,9,True
14245,4.65,89.9,чрево, сущ неод ед ср им ,46109,CHREVO,6,ЧРЕВО,5,True
14246,4.65,89.9,беспамятство, сущ неод ед ср им ,168587,BESPAMJATSTVO,13,БЕСПАМЯТСТВО,12,True
14247,4.65,89.9,троцкист, сущ одуш ед муж им ,141868,TROTSKIST,9,ТРОЦКИСТ,8,True
14248,4.65,89.9,задачка, сущ неод ед жен им ,148265,ZADACHKA,8,ЗАДАЧКА,7,True
14249,4.65,89.9,запугать, гл сов перех инф ,74707,ZAPUGAT',8,ЗАПУГАТЬ,8,True
14250,4.65,89.9,чело, сущ неод ед ср им ,164465,CHELO,5,ЧЕЛО,4,True
14251,4.65,89.9,вещевой, прл ед муж им ,102064,VESCHEVOJ,9,ВЕЩЕВОЙ,7,True
14252,4.65,89.9,излишек, сущ неод ед муж им ,130343,IZLISHEK,8,ИЗЛИШЕК,7,True
14253,4.65,89.9,запоздалый, прл ед муж им ,49413,ZAPOZDALYJ,10,ЗАПОЗДАЛЫЙ,10,True
14254,4.65,89.9,казахстанский, прл ед муж им ,4147721,KAZAHSTANSKIJ,13,КАЗАХСТАНСКИЙ,13,True
14255,4.65,89.9,альфа, сущ неод ед жен им ,739,AL'FA,5,АЛЬФА,5,True
14256,4.65,89.9,поджимать, гл несов перех инф ,85732,PODZHIMAT',10,ПОДЖИМАТЬ,9,True
14257,4.65,89.9,поддать, гл сов пер/не инф ,85636,PODDAT',7,ПОДДАТЬ,7,True
14258,4.65,89.9,переносной, прл ед муж им ,601030,PERENOSNOJ,10,ПЕРЕНОСНОЙ,10,True
14259,4.65,89.9,переключиться, гл сов непер воз инф ,188691,PEREKLJUCHIT'SJA,16,ПЕРЕКЛЮЧИТЬСЯ,13,True
14260,4.65,89.9,скалистый, прл ед муж им ,55599,SKALISTYJ,9,СКАЛИСТЫЙ,9,True
14261,4.65,89.9,сбережение, сущ неод ед ср им ,166028,SBEREZHENIE,11,СБЕРЕЖЕНИЕ,10,True
14262,4.65,89.9,совместительство, сущ неод ед ср им ,165627,SOVMESTITEL'STVO,16,СОВМЕСТИТЕЛЬСТВО,16,True
14263,4.65,89.91,уязвимый, прл ед муж им ,57099,UJAZVIMYJ,9,УЯЗВИМЫЙ,8,True
14264,4.65,89.91,безоружный, прл ед муж им ,101117,BEZORUZHNYJ,11,БЕЗОРУЖНЫЙ,10,True
14265,4.65,89.91,осада, сущ неод ед жен им ,12857,OSADA,5,ОСАДА,5,True
14266,4.65,89.91,гормональный, прл ед муж им ,103263,GORMONAL'NYJ,12,ГОРМОНАЛЬНЫЙ,12,True
14267,4.65,89.91,обвиснуть, гл сов непер инф ,176359,OBVISNUT',9,ОБВИСНУТЬ,9,True
14268,4.65,89.91,запихивать, гл несов перех инф ,74473,ZAPIHIVAT',10,ЗАПИХИВАТЬ,10,True
14269,4.65,89.91,зонд, сущ неод ед муж им ,130228,ZOND,4,ЗОНД,4,True
14270,4.65,89.91,иудей, сущ одуш ед муж им ,130626,IUDEJ,5,ИУДЕЙ,5,True
14271,4.65,89.91,в обнимку, нар опред спос ,198912,V OBNIMKU,9,В ОБНИМКУ,9,True
14272,4.65,89.91,слабенький, прл ед муж им ,117328,SLABEN'KIJ,10,СЛАБЕНЬКИЙ,10,True
14273,4.65,89.91,запасть, гл сов непер инф ,74351,ZAPAST',7,ЗАПАСТЬ,7,True
14274,4.65,89.91,несильный, прл ед муж им ,110662,NESIL'NYJ,9,НЕСИЛЬНЫЙ,9,True
14275,4.65,89.91,аттестат, сущ неод ед муж им ,126411,ATTESTAT,8,АТТЕСТАТ,8,False
14276,4.65,89.91,наголо, нар опред спос ,201737,NAGOLO,6,НАГОЛО,6,True
14277,4.65,89.91,поплавок, сущ неод ед муж им ,137341,POPLAVOK,8,ПОПЛАВОК,8,True
14278,4.65,89.91,стерпеть, гл сов пер/не инф ,96365,STERPET',8,СТЕРПЕТЬ,8,True
14279,4.65,89.91,обстоятельный, прл ед муж им ,111337,OBSTOJATEL'NYJ,14,ОБСТОЯТЕЛЬНЫЙ,13,True
14280,4.59,89.91,смещение, сущ неод ед ср им ,44513,SMESCHENIE,10,СМЕЩЕНИЕ,8,True
14281,4.59,89.91,азартно, нар опред кач ,198261,AZARTNO,7,АЗАРТНО,7,False
14282,4.59,89.91,разводиться, гл несов непер воз инф ,191264,RAZVODIT'SJA,12,РАЗВОДИТЬСЯ,11,True
14283,4.59,89.91,переписываться, гл несов непер воз инф ,192644,PEREPISYVAT'SJA,15,ПЕРЕПИСЫВАТЬСЯ,14,True
14284,4.59,89.91,сохранность, сущ неод ед жен им ,18807,SOHRANNOST',11,СОХРАННОСТЬ,11,True
14285,4.59,89.92,вьюк, сущ неод ед муж им ,24159,V'JUK,5,ВЬЮК,4,True
14286,4.59,89.92,колонный, прл ед муж им ,106491,KOLONNYJ,8,КОЛОННЫЙ,8,True
14287,4.59,89.92,фарфор, сущ неод ед муж им ,34665,FARFOR,6,ФАРФОР,6,True
14288,4.59,89.92,топорщиться, гл несов непер воз инф ,193403,TOPORSCHIT'SJA,14,ТОПОРЩИТЬСЯ,11,True
14289,4.59,89.92,новорожденный, сущ одуш ед муж им ,134715,NOVOROZHDENNYJ,14,НОВОРОЖДЕННЫЙ,13,True
14290,4.59,89.92,лапша, сущ неод ед жен им ,8855,LAPSHA,6,ЛАПША,5,True
14291,4.59,89.92,выпрашивать, гл несов перех инф ,70805,VYPRASHIVAT',12,ВЫПРАШИВАТЬ,11,True
14292,4.59,89.92,неодолимый, прл ед муж им ,52234,NEODOLIMYJ,10,НЕОДОЛИМЫЙ,10,True
14293,4.59,89.92,накрасить, гл сов перех инф ,172337,NAKRASIT',9,НАКРАСИТЬ,9,True
14294,4.59,89.92,завоеватель, сущ одуш ед муж им ,129834,ZAVOEVATEL',11,ЗАВОЕВАТЕЛЬ,11,True
14295,4.59,89.92,колготки, сущ неод мн им ,1586909,KOLGOTKI,8,КОЛГОТКИ,8,True
14296,4.59,89.92,налаживать, гл несов пер/не инф ,184750,NALAZHIVAT',11,НАЛАЖИВАТЬ,10,True
14297,4.59,89.92,предвидеться, гл несов непер воз инф ,191894,PREDVIDET'SJA,13,ПРЕДВИДЕТЬСЯ,12,True
14298,4.59,89.92,студеный, прл ед муж им ,56289,STUDENYJ,8,СТУДЕНЫЙ,8,True
14299,4.59,89.92,министерский, прл ед муж им ,108792,MINISTERSKIJ,12,МИНИСТЕРСКИЙ,12,True
14300,4.59,89.92,болезненность, сущ неод ед жен им ,2275,BOLEZNENNOST',13,БОЛЕЗНЕННОСТЬ,13,True
14301,4.59,89.92,человечий, прл ед муж им ,120763,CHELOVECHIJ,11,ЧЕЛОВЕЧИЙ,9,True
14302,4.59,89.92,беспричинный, прл ед муж им ,101335,BESPRICHINNYJ,13,БЕСПРИЧИННЫЙ,12,True
14303,4.59,89.92,национализм, сущ неод ед муж им ,28845,NATSIONALIZM,12,НАЦИОНАЛИЗМ,11,True
14304,4.59,89.92,ярить, гл несов перех инф ,182621,JARIT',6,ЯРИТЬ,5,True
14305,4.59,89.92,затяжка, сущ неод ед жен им ,6383,ZATJAZHKA,9,ЗАТЯЖКА,7,True
14306,4.59,89.92,израсходовать, гл сов перех инф ,76357,IZRASHODOVAT',13,ИЗРАСХОДОВАТЬ,13,True
14307,4.59,89.93,оцепенеть, гл сов непер инф ,83562,OTSEPENET',10,ОЦЕПЕНЕТЬ,9,True
14308,4.59,89.93,человечность, сущ неод ед жен им ,21849,CHELOVECHNOST',14,ЧЕЛОВЕЧНОСТЬ,12,True
